mon0900,a
mon1000,a
mon1000,b
mon1200,a
mon1200,b
mon1300,a
mon1300,b
mon1400,a
mon1600,a
mon1700,a
tue0900,a
tue1000,a
tue1100,a
tue1200,a
tue1200,b
tue1400,b
tue1500,b
tue1600,b
tue1700,b
wed1000,a
wed1000,b
wed1100,a
wed1100,b
wed1300,a
wed1300,b
wed1400,a
wed1400,b
wed1500,a
wed1500,b
wed1600,a
wed1600,b
thur0900,b
thur1000,b
thur1400,a
thur1500,a
fri0900,b
fri1000,b
fri1100,a
fri1100,b
